시도,시군구명,소재지도로명주소,위도,경도
부산광역시,강서구,부산광역시 강서구 신호산단3로 27,35.0884452033,128.8735920333
부산광역시,강서구,부산광역시 강서구 신호산단 4로 27,35.0871111249,128.8735177679
부산광역시,강서구,부산광역시 강서구 신호산단2로 76,35.0824142569,128.8770923685
부산광역시,강서구,부산광역시 강서구 신호산단 4로 27,35.0871111249,128.8735177679
부산광역시,강서구,부산광역시 강서구 신호산단3로87번길 1,35.0878495902,128.8823181733
부산광역시,강서구,부산광역시 강서구 명지국제5로 109,35.1042150316,128.9191937638
부산광역시,강서구,부산광역시 강서구 명지국제6로1번길 15,35.093440817,128.8995764
부산광역시,강서구,부산광역시 강서구 명지국제6로 12,35.091659667,128.9005074
부산광역시,강서구,부산광역시 강서구 명지국제8로 19,35.0935884937,128.9007550259
부산광역시,강서구,부산광역시 강서구 명지국제8로 30,35.094578773,128.9017406225
부산광역시,강서구,부산광역시 강서구 명지국제8로 10번길 38,35.0944004414,128.9034505083
부산광역시,강서구,부산광역시 강서구 명지국제8로10번길,35.0931366384,128.9035420563
부산광역시,강서구,부산광역시 강서구 명지국제6로 6-1,35.0912631779,128.900240214
부산광역시,강서구,부산광역시 강서구 명지국제6로34번길 22,35.0901321932,128.9025958937
부산광역시,강서구,부산광역시 강서구 명지국제6로1번가길 18,35.0959278283,128.9011285271
부산광역시,강서구,부산광역시 강서구 명지국제1로 25,35.0912877427,128.9033500828
부산광역시,강서구,부산광역시 강서구 명지국제1로 25,35.0912877427,128.9033500828
부산광역시,강서구,부산광역시 강서구 명지국제1로 25,35.0912877427,128.9033500828
부산광역시,강서구,부산광역시 강서구 명지오션시티2로 86,35.0813776961,128.898625682
부산광역시,강서구,부산광역시 강서구 신호산단3로 99,35.0877729723,128.8839550947
부산광역시,강서구,부산광역시 강서구 신호산단3로87번길 33,35.0876938004,128.8847870862
부산광역시,강서구,부산광역시 강서구 신호산단3로87번길 25,35.088550676,128.8838871
부산광역시,강서구,부산광역시 강서구 신호산단1로 205,35.08528383,128.8817592782
부산광역시,강서구,부산광역시 강서구 신호산단1로 199,35.084780501,128.8817517557
부산광역시,강서구,부산광역시 강서구 신호산단3로88번길 27,35.08506028,128.8827018912
부산광역시,강서구,부산광역시 강서구 신호산단1로 220-13,35.0868318452,128.8834157311
부산광역시,강서구,부산광역시 강서구 신호산단3로88번길 47,35.08550487,128.8832005933
부산광역시,강서구,부산광역시 강서구 명지새동네길1번길 32,35.1098962227,128.9316282
부산광역시,강서구,부산광역시 강서구 명지새동네길13번길 21,35.1093644485,128.9317783
부산광역시,강서구,부산광역시 강서구 명지새동네길14번길 22,35.1075548347,128.9310644
부산광역시,강서구,부산광역시 강서구 르노삼성대로 600,35.1011019958,128.9286823315
부산광역시,강서구,부산광역시 강서구 명지오션시티13로 12-11,35.0907898932,128.8988296271
부산광역시,강서구,부산광역시 강서구 신호산단5로 44-16,35.08252989,128.8776890619
부산광역시,강서구,부산광역시 강서구 신호산단2로75번길 12,35.0819695329,128.8785862264
부산광역시,강서구,부산광역시 강서구 신호산단1로140번길 16-3,35.0804781701,128.878839368
부산광역시,강서구,부산광역시 강서구 신호산단1로 141번길 41,35.0815010399,128.8791416217
부산광역시,강서구,부산광역시 강서구 영강길19번길 22,35.10731638,128.9280105
부산광역시,강서구,부산광역시 강서구 영강길81번길 41,35.1069558186,128.9267598922
부산광역시,강서구,부산광역시 강서구 영강길17번가길 20,35.10623887,128.9279061329
부산광역시,강서구,부산광역시 강서구 명지오션시티1로 173,35.07997878,128.9040516422
부산광역시,강서구,부산광역시 강서구 명지국제5로 60,35.1004557357,128.920892035
부산광역시,강서구,부산광역시 강서구 명지국제6로232번길 15,35.0961206319,128.9242435432
부산광역시,강서구,부산광역시 강서구 명지국제 4로 208번길 6-6,35.1114748566,128.9198948338
부산광역시,강서구,부산광역시 강서구 명지국제2로 29,35.0941469815,128.9067902039
부산광역시,강서구,부산광역시 강서구 신호산단1로 101,35.0829674939,128.8735686943
부산광역시,강서구,부산광역시 강서구 신호산단1로72번길 17,35.0830092068,128.8711947557
부산광역시,강서구,부산광역시 강서구 명지국제6로 318번길 54,35.1019814761,128.9257214
부산광역시,강서구,부산광역시 강서구 명지국제5로 90,35.1012746861,128.9208557661
부산광역시,강서구,부산광역시 강서구 명지국제5로 11,35.0953281798,128.9191753404
부산광역시,강서구,부산광역시 강서구 명지국제7로 120,35.0959629628,128.9149089189
부산광역시,강서구,부산광역시 강서구 명지국제7로 110,35.095928732,128.913087482
부산광역시,강서구,부산광역시 강서구 명지국제 6로 302번길 19-7,35.10249632,128.9253441585
부산광역시,강서구,부산광역시 강서구 명지국제 13로 47,35.1104831636,128.9241688677
부산광역시,강서구,부산광역시 강서구 명지국제13로 47,35.1104831636,128.9241688677
부산광역시,강서구,부산광역시 강서구 명지국제5로 170-5,35.1095172635,128.9227040149
부산광역시,강서구,부산광역시 강서구 명지국제13로가길 16,35.1082823268,128.9217884
부산광역시,강서구,부산광역시 강서구 명지국제5로152,35.1073846839,128.9216817
부산광역시,강서구,부산광역시 강서구 명지국제1로25,35.0912877427,128.9033500828
부산광역시,강서구,부산광역시 강서구 명지국제7로 133,35.0964227464,128.9166939369
부산광역시,강서구,부산광역시 강서구 명지국제6로 162,35.0918771547,128.9133712054
부산광역시,강서구,부산광역시 강서구 신호산단1로98번길 118,35.0808554874,128.8776947
부산광역시,강서구,부산광역시 강서구 신호산단1로 101,35.0829674939,128.8735686943
부산광역시,강서구,부산광역시 강서구 신호산단1로 149,35.0815040687,128.8800282
부산광역시,강서구,부산광역시 강서구 명지국제5로 60,35.1004557357,128.920892035
부산광역시,강서구,부산광역시 강서구 명지국제6로220번길 11,35.09482879,128.9232878444
부산광역시,강서구,부산광역시 강서구 영강길17번나길 26,35.1075128521,128.9240141456
부산광역시,강서구,부산광역시 강서구 명지오션시티 12로 92,35.0817093599,128.9049491397
부산광역시,강서구,부산광역시 강서구 신호산단5로 31,35.0853322431,128.874875389
부산광역시,강서구,부산광역시 강서구 신호산단1로72번길 33,35.0833215334,128.8707355053
부산광역시,강서구,부산광역시 강서구 명지국제5로 4,35.0943704885,128.9198004
부산광역시,강서구,부산광역시 강서구 제도로 29,35.1177610152,128.9190489822
부산광역시,강서구,부산광역시 강서구 신호산단 1로 98번길 61,35.0807867539,128.874646
부산광역시,강서구,부산광역시 강서구 신호산단4로 62,35.08544502,128.879523
부산광역시,강서구,부산광역시 강서구 신호산단5로 47-16,35.0840455099,128.8783328881
부산광역시,강서구,부산광역시 강서구 신호산단2로49번길 66,35.08444361,128.8810961889
부산광역시,강서구,부산광역시 강서구 신호산단3로 66,35.0871885394,128.8800951707
부산광역시,강서구,부산광역시 강서구 신호산단3로 48,35.0871487166,128.8781527612
부산광역시,강서구,부산광역시 강서구 신호산단2로27번길 3,35.0866906549,128.8777907549
부산광역시,강서구,부산광역시 강서구 신호산단1로217번길 27,35.0866058712,128.8793014966
부산광역시,강서구,부산광역시 강서구 신호산단1로 220-3,35.0872961353,128.8823140051
부산광역시,강서구,부산광역시 강서구 신호산단2로27번길 33,35.0863965229,128.8807192515
부산광역시,강서구,부산광역시 강서구 신호산단4로 51,35.0859317109,128.8787355364
부산광역시,강서구,부산광역시 강서구 신호산단2로 33,35.085944846,128.8777656524
부산광역시,강서구,부산광역시 강서구 신호산단5로 31,35.0853322431,128.874875389
부산광역시,강서구,부산광역시 강서구 공항로 339번길 6,35.1392505319,128.9475732675
부산광역시,강서구,부산광역시 강서구 공항로393번길 3,35.143119548,128.9497158881
부산광역시,강서구,부산광역시 강서구 신호산단4로64번길 28,35.08328087,128.8797118
부산광역시,강서구,부산광역시 강서구 신호산단5로 74,35.08327744,128.8810302
부산광역시,강서구,부산광역시 강서구 신호산단5로 79,35.0834524593,128.8817418576
부산광역시,강서구,부산광역시 강서구 신호산단4로64번가길 107,35.0819187252,128.8813975713
부산광역시,강서구,부산광역시 강서구 신호산단2로75번길 45,35.08246996,128.8800251011
부산광역시,강서구,부산광역시 강서구 신호산단3로 27,35.0884452033,128.8735920333
부산광역시,강서구,부산광역시 강서구 신호산단4로64번길 12,35.0847007642,128.8796011653
부산광역시,강서구,부산광역시 강서구 신호산단1로 215,35.086288288,128.8815961745
부산광역시,강서구,부산광역시 강서구 신호산단2로49번길 3,35.0846976484,128.8777320164
부산광역시,강서구,부산광역시 강서구 신호산단2로 55-1,35.08394622,128.8776886624
부산광역시,강서구,부산광역시 강서구 신호산단4로64번길 21,35.0838660586,128.8799679
부산광역시,강서구,부산광역시 강서구 녹산산업북로 433,35.0926826466,128.8705593304
부산광역시,강서구,부산광역시 강서구 신호산단4로 62,35.0854810216,128.8795550426
부산광역시,강서구,부산광역시 강서구 염막강변길 44,35.12238621,128.9369163
부산광역시,강서구,부산광역시 강서구 염막강변길 148,35.11863473,128.9352454
부산광역시,강서구,부산광역시 강서구 맥도길 121,35.1294145446,128.9416380238
부산광역시,강서구,부산광역시 강서구 공항로239번길 166,35.1313195003,128.9342674938
부산광역시,강서구,부산광역시 강서구 신노전로 270-3,35.1513911587,128.9281661046
부산광역시,강서구,부산광역시 강서구 중앙새싹1길 48,35.1566741974,128.9281145686
부산광역시,강서구,부산광역시 강서구 공항로533번길 354-5,35.1571967638,128.9386562666
부산광역시,강서구,부산광역시 강서구 월포길 9,35.155186908,128.9533787
,강서구,,35.1360852525,128.9210774249
부산광역시,강서구,부산광역시 강서구 공항로533번가길 32,35.1555967689,128.9376276524
부산광역시,강서구,부산광역시 강서구 공항로 97-3,35.1189275092,128.9361803336
부산광역시,강서구,부산광역시 강서구 공항로283번길 2-7,35.134443011,128.9453162662
부산광역시,강서구,부산광역시 강서구 맥도길377번길 52,35.1392400041,128.938357658
부산광역시,강서구,부산광역시 강서구 명지국제8로 251,35.0983422332,128.9204780637
부산광역시,강서구,부산광역시 강서구 맥도강변길 851,35.150819391,128.9469954
부산광역시,강서구,부산광역시 강서구 공항로 483,35.150775325,128.9529243981
부산광역시,강서구,부산광역시 강서구 명지국제8로,35.0959264553,128.9017501393
부산광역시,강서구,부산광역시 강서구 명지국제8로,35.0977291564,128.9004395275
부산광역시,강서구,부산광역시 강서구 명지국제7로,35.0974571056,128.9043143
부산광역시,강서구,부산광역시 강서구 명지국제8로,35.0998479651,128.9038945179
부산광역시,강서구,부산광역시 강서구 명지국제7로 37,35.09919085,128.9070196
부산광역시,강서구,부산광역시 강서구 명지국제7로 67,35.0973684434,128.9085456561
부산광역시,강서구,부산광역시 강서구 명지국제2로 80,35.098766615,128.9084221039
부산광역시,강서구,부산광역시 강서구 명지국제2로 80,35.09875433,128.9084221039
부산광역시,강서구,부산광역시 강서구 명지국제7로 77,35.0972927191,128.909822986
부산광역시,강서구,부산광역시 강서구 명지국제7로 44,35.096624403,128.9061583029
부산광역시,강서구,부산광역시 강서구 명지국제2로 41,35.0970283618,128.9061552633
부산광역시,강서구,부산광역시 강서구 명지국제6로1번길 37,35.095353993,128.8997632183
부산광역시,강서구,부산광역시 강서구 공항로533번길 249,35.1547811289,128.9422960356
부산광역시,강서구,부산광역시 강서구 공항로533번길 213,35.1550948,128.9445444729
부산광역시,강서구,부산광역시 강서구 공항로533번길 173,35.1550159951,128.9466844206
부산광역시,강서구,부산광역시 강서구 맥도강변길 894,35.1508314396,128.949445
부산광역시,강서구,부산광역시 강서구 명지국제6로 149,35.0940696237,128.9162897322
부산광역시,강서구,부산광역시 강서구 명지국제6로,35.09256659,128.9171317
부산광역시,강서구,부산광역시 강서구 명지국제5로 59,35.1007219205,128.9186692883
부산광역시,강서구,부산광역시 강서구 명지국제5로 60,35.1004557357,128.920892035
부산광역시,강서구,부산광역시 강서구 명지국제7로 133,35.0964227464,128.9166939369
부산광역시,강서구,부산광역시 강서구 명지국제6로302번길 5,35.1026100999,128.9242572612
부산광역시,강서구,부산광역시 강서구 명지국제11로 58,35.1039607947,128.9247690018
부산광역시,강서구,부산광역시 강서구 명지국제6로318번길 22,35.1035170672,128.9261631
부산광역시,강서구,부산광역시 강서구 명지국제5로 109,35.1042150316,128.9191937638
부산광역시,강서구,부산광역시 강서구 명지국제5로 141,35.1075308265,128.9211201579
부산광역시,강서구,부산광역시 강서구 명지국제5로 165,35.1099866763,128.9213699524
부산광역시,강서구,부산광역시 강서구 명지국제5로 165,35.1099866763,128.9213699524
부산광역시,강서구,부산광역시 강서구 명지국제7로 110,35.095928732,128.913087482
부산광역시,강서구,부산광역시 강서구 명지국제7로 111,35.0967275507,128.9128992355
부산광역시,강서구,부산광역시 강서구 명지국제4로208번길 28-4,35.1110034766,128.921001536
부산광역시,강서구,부산광역시 강서구 맥도길585번길 48,35.14839675,128.9375183
부산광역시,강서구,부산광역시 강서구 공항로533번길 342-3,35.1564410981,128.938674544
부산광역시,강서구,부산광역시 강서구 공항로447번길 16,35.1480647824,128.9510432064
부산광역시,강서구,부산광역시 강서구 공항로447번길 97,35.1473974,128.9466437
부산광역시,강서구,부산광역시 강서구 공항로339번길 199,35.14729503,128.9453698581
부산광역시,강서구,부산광역시 강서구 공항로339번길 201,35.14731222,128.9454951
부산광역시,강서구,부산광역시 강서구 공항로239번길 96,35.1308817733,128.9382665596
부산광역시,강서구,부산광역시 강서구 공항로447번길 221,35.1465848048,128.9405165481
부산광역시,강서구,부산광역시 강서구 공항로447번길 25,35.1476273974,128.950366
부산광역시,강서구,부산광역시 강서구 공항로447번길 6,35.1481727047,128.9514036891
부산광역시,강서구,부산광역시 강서구 맥도길545번길 5,35.1465963548,128.9399867752
부산광역시,강서구,부산광역시 강서구 맥도길545번길 5,35.1465963548,128.9399867752
부산광역시,강서구,부산광역시 강서구 송동길 484,35.1467219509,128.9380351289
부산광역시,강서구,부산광역시 강서구 맥도길545번길 51,35.1464239779,128.9375982978
부산광역시,강서구,부산광역시 강서구 송동길 33,35.1263982131,128.9384447166
부산광역시,강서구,부산광역시 강서구 송동길 56,35.1274075199,128.9387898197
부산광역시,강서구,부산광역시 강서구 송동길 207,35.1343222205,128.9380705779
,강서구,,35.13415241,128.9193096
부산광역시,강서구,부산광역시 강서구 신노전로,35.1455509137,128.9283458
부산광역시,강서구,부산광역시 강서구 공항로393번가길 98,35.1477491323,128.9490818993
부산광역시,강서구,부산광역시 강서구 맥도길 619-38,35.1499579862,128.9381780442
부산광역시,강서구,부산광역시 강서구 송동길 523,35.148466319,128.9376726194
부산광역시,강서구,부산광역시 강서구 맥도길509번길 42,35.1452695404,128.9381852271
부산광역시,강서구,부산광역시 강서구 송동길 382,35.1420792833,128.9382450646
부산광역시,강서구,부산광역시 강서구 맥도길355번길 49,35.1381842108,128.9379497458
부산광역시,강서구,부산광역시 강서구 맥도길 1,35.1245596175,128.9392944395
부산광역시,강서구,부산광역시 강서구 맥도길 45,35.1262790529,128.9400733208
부산광역시,강서구,부산광역시 강서구 맥도길 213,35.1328776403,128.9416429241
부산광역시,강서구,부산광역시 강서구 맥도길243번길 2-1,35.1341531646,128.94202064
부산광역시,강서구,부산광역시 강서구 맥도길 267,35.13500262,128.9426913828
부산광역시,강서구,부산광역시 강서구 맥도길 295,35.1359882106,128.9417455
,강서구,,35.13677628,128.9410683652
부산광역시,강서구,부산광역시 강서구 맥도길355번길 5,35.1383648549,128.940412669
부산광역시,강서구,부산광역시 강서구 맥도길 373,35.1389920159,128.9409398916
부산광역시,강서구,부산광역시 강서구 맥도길376번길 14,35.1388288076,128.9418504
부산광역시,강서구,부산광역시 강서구 맥도길 395,35.139815479,128.940852479
부산광역시,강서구,부산광역시 강서구 맥도길 419,35.1410304734,128.9401089681
부산광역시,강서구,부산광역시 강서구 맥도길 455,35.14258153,128.9406162
부산광역시,강서구,부산광역시 강서구 맥도길47번길 2,35.1436023437,128.9404256528
부산광역시,강서구,부산광역시 강서구 맥도길 512,35.1451694956,128.9406963383
부산광역시,강서구,부산광역시 강서구 맥도길 561,35.1473136642,128.9400789619
부산광역시,강서구,부산광역시 강서구 맥도길 561,35.1473136642,128.9400789619
부산광역시,강서구,부산광역시 강서구 맥도길 563,35.14748933,128.9401103699
부산광역시,강서구,부산광역시 강서구 에코델타스마트로 6길,35.1301689813,128.9145090831
부산광역시,강서구,부산광역시 강서구 에코델타스마트로 2길,35.13116653,128.9133706
부산광역시,강서구,부산광역시 강서구 에코델타스마트로 1길,35.128972718,128.9147443373
부산광역시,강서구,부산광역시 강서구 에코델타스마트로 12길,35.12924416,128.9164607695
부산광역시,강서구,부산광역시 강서구 에코델타스마트3로,35.13053583,128.9122205
부산광역시,강서구,부산광역시 강서구 낙동남로 877,35.1177661132,128.9095192479
부산광역시,강서구,부산광역시 강서구 에코델타스마트로,35.1309311767,128.9106206818
부산광역시,강서구,부산광역시 강서구 에코델타스마트2로,35.1332311789,128.9150654051
부산광역시,강서구,부산광역시 강서구 델타5로,35.116894483,128.9187806739
부산광역시,강서구,부산광역시 강서구 델타5로,35.13077465,128.9152153
부산광역시,강서구,부산광역시 강서구 에코델타대로59번길,35.1311697262,128.9147632126
부산광역시,강서구,부산광역시 강서구 명지오션시티6로 69,35.0802536286,128.9084056758
부산광역시,강서구,부산광역시 강서구 명지오션시티1로 221,35.0804424623,128.9095825657
부산광역시,강서구,부산광역시 강서구 영강길81번길 24,35.1069434267,128.9248856454
부산광역시,강서구,부산광역시 강서구 명지국제1로 161,35.1035129087,128.904397344
부산광역시,강서구,부산광역시 강서구 명지국제6로 99,35.0926651528,128.9099833517
부산광역시,강서구,부산광역시 강서구 신포길17번길 31,35.11234461,128.9314581932
부산광역시,강서구,부산광역시 강서구 명지국제12로 54,35.1044890547,128.9270669933
부산광역시,강서구,부산광역시 강서구 명지국제12로 70,35.1059656267,128.9273903936
부산광역시,강서구,부산광역시 강서구 명지국제12로 39,35.105052565,128.9252547263
부산광역시,강서구,부산광역시 강서구 명지국제12로 3-13,35.1058539631,128.9218668187
부산광역시,강서구,부산광역시 강서구 명지국제5로136번길 24,35.1056971576,128.9236261303
부산광역시,강서구,부산광역시 강서구 명지국제12로19번길 20-3,35.1067380973,128.9237756149
부산광역시,강서구,부산광역시 강서구 명지국제4로가길 28,35.1135675279,128.9211959
부산광역시,강서구,부산광역시 강서구 명지국제4로나길 7,35.1124144373,128.9205832497
부산광역시,강서구,부산광역시 강서구 명지국제8로10번길,35.0931366384,128.9035420563
부산광역시,강서구,부산광역시 강서구 명지국제7로 37,35.0975144029,128.9053344791
부산광역시,강서구,부산광역시 강서구 명지국제1로 60-1,35.09424747,128.9054362519
부산광역시,강서구,부산광역시 강서구 명지국제1로 56-1,35.093685336,128.9053722356
부산광역시,강서구,부산광역시 강서구 명지국제2로 16,35.092180108,128.9085657242
부산광역시,강서구,부산광역시 강서구 명지국제2로28번길 8,35.0934042702,128.9081209108
부산광역시,강서구,부산광역시 강서구 명지국제8로10번길 12,35.0921642185,128.9021636955
부산광역시,강서구,부산광역시 강서구 명지국제8로10번길,35.1012030513,128.9011567277
부산광역시,강서구,부산광역시 강서구 명지국제1로 161,35.1049143138,128.9043759205
부산광역시,강서구,부산광역시 강서구 명지국제1로,35.1082610351,128.9051498179
부산광역시,강서구,부산광역시 강서구 명지국제1로,35.1114812182,128.906202
부산광역시,강서구,부산광역시 강서구 명지국제1로 275,35.1133658454,128.9061133877
부산광역시,강서구,부산광역시 강서구 명지국제1로 305,35.1164924713,128.9062899879
,강서구,,35.1226758153,128.9250766921
,강서구,,35.1247395886,128.921142807
,강서구,,35.12409078,128.9233639244
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1219177766,128.9198641416
,강서구,,35.1227524514,128.9209315988
,강서구,,35.12215813,128.923251
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.11969579,128.9238968555
부산광역시,강서구,부산광역시 강서구 낙동남로991번길,35.11820916,128.9244962
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
,강서구,,35.1234569239,128.9172757547
부산광역시,강서구,부산광역시 강서구 낙동북로 209,35.21410409,128.9516568
부산광역시,강서구,부산광역시 강서구 공항앞길 127,35.1761155363,128.950543856
부산광역시,강서구,부산광역시 강서구 울만로25번길 119,35.1757527627,128.9252646954
부산광역시,강서구,부산광역시 강서구 공항로811번길 57,35.1803269515,128.9547613815
부산광역시,강서구,부산광역시 강서구 공항로811번길 10,35.1802360869,128.9572954945
부산광역시,강서구,부산광역시 강서구 낙동북로 164,35.2146492673,128.946664652
부산광역시,강서구,부산광역시 강서구 낙동북로 236,35.2122122275,128.9541015935
부산광역시,강서구,부산광역시 강서구 정관길 109,35.1652964723,128.9257247824
부산광역시,강서구,부산광역시 강서구 평강로345번길 17,35.21585767,128.9478726434
부산광역시,강서구,부산광역시 강서구 평강로229번길 47,35.2081176463,128.9426870773
부산광역시,강서구,부산광역시 강서구 대저로 9,35.21411221,128.9537983994
부산광역시,강서구,부산광역시 강서구 대저중앙로 366,35.22045467,128.9866661497
부산광역시,강서구,부산광역시 강서구 공항로1309번길 30,35.215314504,128.987209156
부산광역시,강서구,부산광역시 강서구 대저로89번가길 125,35.21801027,128.9697537398
부산광역시,강서구,부산광역시 강서구 대저중앙로 212,35.2200694173,128.9702953818
부산광역시,강서구,부산광역시 강서구 울만로,35.16771164,128.9451396996
부산광역시,강서구,부산광역시 강서구 도도본리길 13,35.1665493436,128.9334929948
부산광역시,강서구,부산광역시 강서구 대저동서로 230,35.1939322638,128.9614440128
부산광역시,강서구,부산광역시 강서구 체육공원로6번길 140,35.2082626783,128.9807022
부산광역시,강서구,부산광역시 강서구 대저로221번길 9,35.2148997612,128.9769210369
부산광역시,강서구,부산광역시 강서구 대저로 253-1,35.2139028978,128.9805307
부산광역시,강서구,부산광역시 강서구 대저로 115,35.2164338529,128.9662763567
부산광역시,강서구,부산광역시 강서구 대저로 277,35.2125300087,128.9825479915
부산광역시,강서구,부산광역시 강서구 대저로221번다길 6,35.2201061454,128.9775740058
부산광역시,강서구,부산광역시 강서구 대저로 211,35.2147666995,128.9758645227
부산광역시,강서구,부산광역시 강서구 평강로 183,35.2023107439,128.940725403
부산광역시,강서구,부산광역시 강서구 낙동북로219번길 40,35.2157733103,128.9521303188
부산광역시,강서구,부산광역시 강서구 대저로89번길 58,35.2176317157,128.9632385073
부산광역시,강서구,부산광역시 강서구 평강로345번길 86,35.2184210596,128.9462324611
부산광역시,강서구,부산광역시 강서구 대저중앙로71번가길 6,35.21915023,128.9555286287
부산광역시,강서구,부산광역시 강서구 대저중앙로 303,35.2211225668,128.9799993899
부산광역시,강서구,부산광역시 강서구 공항로1309번길 96-7,35.2164266117,128.9824742091
부산광역시,강서구,부산광역시 강서구 대저1동468-4,35.2178661506,128.9802273314
부산광역시,강서구,부산광역시 강서구 공항로1309번길 127,35.2151484233,128.9818781515
부산광역시,강서구,부산광역시 강서구 대저중앙로357번길 105,35.2251309405,128.9876785
부산광역시,강서구,부산광역시 강서구 대저로 99,35.2155584083,128.9636705246
부산광역시,강서구,부산광역시 강서구 공항로 1285,35.2132619573,128.9867234036
부산광역시,강서구,부산광역시 강서구 공항로1309번길 80-40,35.2173597,128.9847584
부산광역시,강서구,부산광역시 강서구 대저중앙로394번가길 40,35.2169319761,128.9864988
부산광역시,강서구,부산광역시 강서구 대저중앙로394번길 74,35.2172762175,128.9886105289
부산광역시,강서구,부산광역시 강서구 대저중앙로394번길 36,35.21882393,128.989285
부산광역시,강서구,부산광역시 강서구 체육공원로 43,35.2109591666,128.9722121748
부산광역시,강서구,부산광역시 강서구 대저로3번길 15,35.2147491937,128.9530756282
부산광역시,강서구,부산광역시 강서구 평강로 181-10,35.2023432125,128.9404394
부산광역시,강서구,부산광역시 강서구 평강로187번길 29,35.20296374,128.9396838875
부산광역시,강서구,부산광역시 강서구 공항로 1341,35.217137308,128.9894682837
부산광역시,강서구,부산광역시 강서구 공항로1309번길 8,35.2150050048,128.9883033236
부산광역시,강서구,부산광역시 강서구 공항로 1257,35.2111348611,128.9850304359
부산광역시,강서구,부산광역시 강서구 낙동북로 189,35.2144121703,128.949234451
부산광역시,강서구,부산광역시 강서구 공항로811번다길 14,35.17962954,128.9560574507
부산광역시,강서구,부산광역시 강서구 공항앞길85번길 6,35.1774654551,128.9519795
부산광역시,강서구,부산광역시 강서구 공항앞길179,35.1742301912,128.9506268908
부산광역시,강서구,부산광역시 강서구 울만로25번길 61,35.1754528498,128.9222639975
부산광역시,강서구,부산광역시 강서구 공항앞길13번길 31,35.17899204,128.954985805
부산광역시,강서구,부산광역시 강서구 경전철로 10,35.1820003381,128.9541983025
부산광역시,강서구,부산광역시 강서구 입소정관길 134,35.167059339,128.921223
부산광역시,강서구,부산광역시 강서구 울만로 308,35.1614581641,128.9361739625
부산광역시,강서구,부산광역시 강서구 울만로 298-16,35.1615691824,128.9348324119
부산광역시,강서구,부산광역시 강서구 대저2동678-4,35.16677903,128.9349412992
부산광역시,강서구,부산광역시 강서구 울만로25번길 165,35.17494487,128.9277960318
부산광역시,강서구,부산광역시 강서구 경전철로25번길 26,35.1837686184,128.9546400911
부산광역시,강서구,부산광역시 강서구 대저중앙로347번길 67,35.2236861965,128.9861976992
부산광역시,강서구,부산광역시 강서구 공항로 1105-3,35.2023952941,128.9713954705
부산광역시,강서구,부산광역시 강서구 대저로 31,35.2151111193,128.9561882951
부산광역시,강서구,부산광역시 강서구 대저로 65,35.2153370275,128.9598321637
부산광역시,강서구,부산광역시 강서구 대저로 81,35.2154116956,128.9614665
부산광역시,강서구,부산광역시 강서구 대저로 132,35.2148668061,128.9672356218
부산광역시,강서구,부산광역시 강서구 대저로 140,35.214874973,128.9680968331
부산광역시,강서구,부산광역시 강서구 대저로 154,35.2147802624,128.969514817
부산광역시,강서구,부산광역시 강서구 대저로 174,35.2146624781,128.9719222759
부산광역시,강서구,부산광역시 강서구 대저2동1260-7,35.19380645,128.9602919466
부산광역시,강서구,부산광역시 강서구 공항로791번길 68,35.1756481532,128.9558698267
부산광역시,강서구,부산광역시 강서구 대저동서로 246,35.1943504176,128.9626834027
부산광역시,강서구,부산광역시 강서구 공항로767번나길 13-2,35.1758027305,128.9575356879
부산광역시,강서구,부산광역시 강서구 입소정관길 76,35.1725134187,128.9213462825
부산광역시,강서구,부산광역시 강서구 공항앞길177번길 19,35.1747350369,128.9511467929
부산광역시,강서구,부산광역시 강서구 공항로1309번가길 15,35.2162453115,128.985623014
부산광역시,강서구,부산광역시 강서구 대저중앙로394번가길 2,35.2166084612,128.9884743
부산광역시,강서구,부산광역시 강서구 대저중앙로394번길 22,35.2197189,128.9894832438
부산광역시,강서구,부산광역시 강서구 평강로345번길 101,35.2191145611,128.9455457642
부산광역시,강서구,부산광역시 강서구 대저로29번길 27,35.2161022227,128.955307677
부산광역시,강서구,부산광역시 강서구 낙동북로 294,35.2130661412,128.9605622452
부산광역시,강서구,부산광역시 강서구 평강로 143-9,35.1987071582,128.9392772916
부산광역시,강서구,부산광역시 강서구 공항앞길51번길 28,35.1778908654,128.9526570077
부산광역시,강서구,부산광역시 강서구 경전철로 36,35.1833629691,128.9565499807
부산광역시,강서구,부산광역시 강서구 경전철로31번길 7,35.1834685514,128.9556206987
부산광역시,강서구,부산광역시 강서구 금호순서길 90-17,35.16245679,128.9538619922
부산광역시,강서구,부산광역시 강서구 유통단지1로58번길 48,35.1726269402,128.9531458198
